Step,numberOfAcceptedPeleSteps,currentEnergy,bindingEnergy,ligandSASA,ligandRMSD,L1_C8-H38_OG,H38_HG-H175_ND1,H175_HE2-H40_OE2,H175_HE2-H40_OE1,epoch,trajectory,Cluster
12,7,-3974.64,2.86518,0.539424,6.21222,7.92543,4.79264,8.51429,7.88435,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_7.xtc,18
14,8,-3981.3,-0.887487,0.657037,6.68902,7.49913,4.72778,8.45569,7.83135,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_7.xtc,4
0,0,-3976.15,-1.4978,0.533144,6.39646,5.10233,6.58171,6.48187,6.2299,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,-
1,1,-3978.94,-2.13409,0.589134,6.40087,6.02542,6.51439,6.41277,6.2194,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,14
2,2,-3976.87,3.65683,0.577766,6.1267,5.65568,6.51662,6.50137,6.37435,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,14
4,3,-3976.62,4.26656,0.62888,6.19083,6.70393,6.52167,6.48569,6.41347,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,14
6,4,-3976.16,1.79063,0.613363,5.93778,6.22849,6.48063,6.55727,6.64013,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,14
8,5,-3979.79,2.86799,0.692911,6.74037,7.09085,6.465,6.47267,6.67226,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,18
10,6,-3981.02,1.6301,0.557852,6.18852,6.8066,6.465,6.47267,6.67226,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,18
14,7,-3983.06,-1.23715,0.62206,6.4531,5.09243,6.49781,6.43346,6.65874,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,27
16,8,-3980.71,1.95764,0.684069,6.99999,6.45135,6.45965,6.43247,6.70215,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,18
17,9,-3983.46,-7.82121,0.660874,6.89785,7.41854,6.49669,6.32994,6.35706,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_8.xtc,18
0,0,-3921.71,-17.4603,0.22591,6.30794,6.85771,4.81158,3.71817,1.75909,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_9.xtc,-
1,1,-3953.12,-18.4188,0.150374,7.01383,6.01389,4.82042,3.69839,1.70904,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_9.xtc,1
0,0,-3929.38,-5.84064,0.207799,6.24258,5.03579,4.56335,3.54515,1.58101,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,-
1,1,-3949.65,-9.41578,0.222114,6.33381,5.16885,4.67773,3.77365,1.65438,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,1
4,2,-3956.49,-8.13504,0.251194,6.39425,4.32998,4.97405,3.60446,1.57094,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,1
5,3,-3972.83,-23.954,0.224348,6.70294,3.6843,4.0032,3.60781,1.58948,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_10.xtc,1
0,0,-3958.77,-22.2959,0.244651,6.1945,5.27844,5.18132,5.01913,3.24227,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,-
3,1,-3950.87,-12.1329,0.246084,6.56567,4.90829,5.54612,4.78414,2.96267,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_11.xtc,1
0,0,-3958.77,-22.2959,0.244651,6.1945,5.27844,5.18132,5.01913,3.24227,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,-
5,1,-3964.16,-16.8339,0.293749,6.05708,5.7745,3.57364,4.86881,3.0303,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,1
11,2,-3964.87,-13.7519,0.315488,6.0866,4.81961,3.37159,4.67197,2.81675,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_12.xtc,1
0,0,-3956.05,2.20525,0.373144,5.27256,8.97118,2.31815,12.9445,11.4482,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,-
2,1,-3972.8,-7.02896,0.469337,5.43611,9.25173,2.29029,12.9377,11.4816,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,17
11,2,-3973.02,-0.563801,0.453341,4.19076,10.0298,2.28286,12.8317,11.3166,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,12
12,3,-3979.43,-3.45257,0.452438,5.06563,9.88623,2.00575,13.038,11.5401,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,12
17,4,-3975.8,-2.48415,0.521871,4.06051,10.0526,1.95197,12.8469,11.4158,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_13.xtc,23
0,0,-3956.05,2.20525,0.373144,5.27256,8.97118,2.31815,12.9445,11.4482,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_14.xtc,-
1,1,-3971.48,-7.18655,0.45248,6.079,9.94428,2.2751,12.8664,11.4357,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_14.xtc,17
0,0,-3942.41,-5.5928,0.526973,3.84269,8.73212,6.38057,6.82062,5.20801,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,-
4,1,-3948.21,-0.24332,0.668508,3.14472,7.76814,6.34124,7.06163,5.37749,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,9
5,2,-3969.37,-1.56305,0.567017,2.85064,7.55396,5.82069,7.38791,5.62429,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,9
7,3,-3969.18,-2.23379,0.681673,3.69835,6.85283,6.27829,7.34375,5.6796,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,9
8,4,-3969.27,-0.857393,0.534743,5.50678,7.14032,6.45015,7.37332,5.6241,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,15
10,5,-3960.8,-2.28185,0.643595,3.85384,6.52964,6.02988,10.7134,10.7848,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,9
11,6,-3958.92,-1.59462,0.572137,5.62867,7.47857,5.0068,5.80769,4.28315,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,9
12,7,-3962.72,-6.40013,0.701439,4.56915,6.99033,4.99964,5.66453,4.08413,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,9
13,8,-3963.01,-6.46505,0.666053,6.20828,6.87898,5.34213,5.75378,4.23803,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,13
14,9,-3966.79,0.406396,0.685481,7.0507,6.99897,5.43082,5.68807,4.24691,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,13
15,10,-3970.52,-7.61056,0.545269,6.39318,5.11705,4.99591,5.64366,4.1117,2,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/2/trajectory_15.xtc,13
0,0,-3976.61,-10.6231,0.423381,5.72918,5.9772,7.94331,3.45103,1.41866,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,-
1,1,-3981.9,-7.7792,0.426787,5.43552,8.36721,7.90017,3.73447,1.5371,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,17
5,2,-3982.62,-11.3354,0.526829,6.43954,5.78375,7.31917,3.85767,1.7188,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,4
7,3,-3983.72,-3.23882,0.596625,6.49353,5.20577,7.32263,3.55184,1.58757,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,27
8,4,-3983.34,0.306201,0.586425,4.50059,8.0056,7.31754,3.50687,1.57347,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,25
9,5,-3985.7,-3.56525,0.634041,5.15347,9.20688,5.97875,3.54191,1.51597,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,25
10,6,-3986.93,2.50814,0.762897,4.3895,8.90303,6.07815,3.51518,1.52983,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,9
11,7,-3985.59,0.126263,0.726614,5.68874,9.26406,6.85819,3.52407,1.57684,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,25
14,8,-3983.47,2.24299,0.690226,5.523,8.78202,6.85819,3.52407,1.57684,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_1.xtc,25
0,0,-3942.41,-5.5928,0.526973,3.84269,8.73212,6.38057,6.82062,5.20801,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,-
3,1,-3952.11,-7.9377,0.49064,4.91182,8.59019,6.3327,7.1217,5.52109,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,16
8,2,-3951.75,6.03382,0.470953,6.65202,8.03442,6.32466,7.12091,5.4998,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,3
10,3,-3964.84,-0.376896,0.539875,6.78998,6.70899,6.25105,7.16913,5.52128,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,6
12,4,-3967.15,1.04227,0.418008,6.59706,8.06387,6.19262,7.19322,5.53546,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_2.xtc,8
0,0,-3968.31,-9.87957,0.287261,5.88293,7.44643,5.77319,6.61339,5.79311,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,-
5,1,-3967.03,-17.4021,0.230582,6.74831,7.80267,5.48336,6.55146,5.77323,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,3
11,2,-3968.9,-12.2915,0.270888,6.69306,7.03862,5.10908,5.21961,3.93795,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_3.xtc,3
0,0,-3947.48,5.03709,0.256724,6.23117,7.76503,3.44262,5.09981,5.4212,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_4.xtc,-
8,1,-3967.23,-6.34106,0.318085,4.81185,7.6416,3.55149,5.18151,5.44769,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_4.xtc,3
0,0,-3956.16,-6.96555,0.545023,5.42594,5.45953,6.13888,7.06913,6.29199,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,-
1,1,-3944.59,-1.89678,0.589284,4.10561,6.56177,5.86504,7.21826,6.37264,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,7
2,2,-3962.68,0.988935,0.662869,6.7476,5.38521,5.82298,7.27606,6.36599,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,6
4,3,-3962.01,4.43938,0.587839,6.30968,5.45207,5.81102,7.35875,6.45668,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,13
5,4,-3960.4,-7.25046,0.471801,5.52142,3.99757,5.18596,7.15544,6.43278,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,7
9,5,-3963.47,-5.50838,0.461787,5.64249,4.08605,5.34382,7.1297,6.40552,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_5.xtc,7
0,0,-3953.1,-0.435783,0.25943,6.11827,6.88091,3.63498,5.20136,5.41248,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,-
2,1,-3953.78,3.95484,0.336925,6.46036,5.97048,3.66003,5.22347,5.37191,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,3
6,2,-3963.99,-3.44454,0.304722,5.7352,6.83405,3.66737,5.22421,5.35556,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,3
8,3,-3966.76,-11.8688,0.235518,6.11027,8.55549,3.7746,5.48829,5.42631,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_6.xtc,3
0,0,-3945.11,-11.9672,0.245137,6.56643,4.91132,5.54355,4.79017,2.96624,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,-
9,1,-3951.82,-5.51857,0.207779,6.8071,4.51229,5.07955,5.25466,3.48102,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_7.xtc,1
0,0,-3958.66,-5.9241,0.286176,3.09935,7.65657,5.83487,7.85681,6.96423,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,-
4,1,-3963.1,-0.986625,0.337523,4.01786,6.71029,5.81571,7.80875,6.93859,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,0
8,2,-3967.9,-3.11863,0.414864,2.42865,6.9399,5.83966,7.78444,6.92365,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_8.xtc,0
0,0,-3967.35,-23.7599,0.224571,6.70368,3.69119,4.00376,3.61317,1.58588,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,-
2,1,-3970.6,-12.9709,0.424517,6.58598,5.11728,3.91019,3.59944,1.62377,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_9.xtc,1
0,0,-3967.35,-23.7599,0.224571,6.70368,3.69119,4.00376,3.61317,1.58588,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_10.xtc,-
0,0,-3961.51,-9.62677,0.356751,4.83305,7.19409,3.67361,5.27834,5.441,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_11.xtc,-
1,1,-3972.33,-13.3274,0.269697,5.84453,6.54333,5.80106,6.54818,5.74801,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_11.xtc,3
0,0,-3961.51,-9.62677,0.356751,4.83305,7.19409,3.67361,5.27834,5.441,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_12.xtc,-
2,1,-3966.64,-10.1941,0.352157,5.88453,7.20376,3.7713,5.42948,5.45631,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_12.xtc,3
8,2,-3967.83,-9.50871,0.433782,6.52206,7.0329,3.98675,5.8663,5.68019,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_12.xtc,3
10,3,-3972.16,-5.71239,0.409269,6.82193,6.9752,3.98346,5.88928,5.67817,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_12.xtc,1
0,0,-3947.89,-18.3481,0.147458,7.0134,6.01912,4.82375,3.69986,1.70085,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_13.xtc,-
5,1,-3972.73,-23.4364,0.262435,6.84043,5.41599,4.84363,3.68412,1.69922,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_13.xtc,1
0,0,-3947.89,-18.3481,0.147458,7.0134,6.01912,4.82375,3.69986,1.70085,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_14.xtc,-
5,1,-3950.89,-3.12251,0.181917,6.78237,7.20298,4.75131,3.71287,1.62922,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_14.xtc,10
0,0,-3960.95,-1.88701,0.639134,3.22467,5.87103,5.27789,3.32205,2.13724,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_15.xtc,-
1,1,-3974.58,-0.52194,0.513054,3.73411,6.37832,6.90247,4.03936,2.17931,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_15.xtc,9
3,2,-3976.39,-4.35241,0.496367,3.21736,4.70539,5.68271,3.97413,1.91451,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_15.xtc,9
4,3,-3975.18,1.50047,0.540704,6.62497,4.19132,5.6327,3.98674,1.97522,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_15.xtc,13
6,4,-3975.08,-2.8217,0.542971,6.51189,3.82859,5.60468,3.92767,1.87684,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_15.xtc,6
8,5,-3974.55,1.40678,0.402514,6.20374,4.84781,5.55177,3.88189,1.78872,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_15.xtc,15
9,6,-3988.06,-8.3241,0.523424,6.69534,4.16411,6.72927,3.87769,1.93082,3,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/3/trajectory_15.xtc,6
0,0,-3956.16,-6.96555,0.545023,5.42594,5.45953,6.13888,7.06913,6.29199,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_1.xtc,-
1,1,-3971.25,-11.6796,0.55286,5.057,4.20135,4.91266,9.31308,8.40702,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_1.xtc,7
0,0,-3946.04,-5.3787,0.207054,6.80664,4.50665,5.08161,5.25438,3.48244,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_2.xtc,-
7,1,-3945.27,-7.43619,0.198136,6.71667,5.41025,4.37105,4.70557,2.94748,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_2.xtc,1
9,2,-3941.52,-14.429,0.23301,7.13382,6.14626,6.25188,3.58065,1.93716,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_2.xtc,1
0,0,-3961.51,-9.62677,0.356751,4.83305,7.19409,3.67361,5.27834,5.441,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_3.xtc,-
4,1,-3960.09,-8.09878,0.349996,4.41953,8.81268,3.72605,5.38514,5.44589,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_3.xtc,20
5,2,-3965.59,-25.6719,0.322146,6.46941,5.63739,5.04389,5.69724,5.85224,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_3.xtc,1
0,0,-3947.89,-18.3481,0.147458,7.0134,6.01912,4.82375,3.69986,1.70085,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_4.xtc,-
3,1,-3951.35,-2.9522,0.227922,6.25876,6.74184,4.84457,3.71751,1.63941,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_4.xtc,10
9,2,-3949.41,-12.4115,0.172796,7.09294,6.87264,4.7237,3.55426,1.41762,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_4.xtc,3
0,0,-3962.19,-9.47199,0.42984,6.52188,7.03604,3.9864,5.86131,5.68348,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_5.xtc,-
2,1,-3964.87,-0.499802,0.344083,6.30207,8.36468,3.98837,5.87544,5.668,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_5.xtc,3
11,2,-3967.79,-13.7855,0.293679,5.52779,8.4404,5.50048,6.94562,5.71606,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_5.xtc,3
0,0,-3966.5,-23.3019,0.265432,6.84017,5.41217,4.84614,3.68046,1.69331,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_6.xtc,-
13,1,-3963.41,-30.7939,0.352353,6.53987,4.68864,4.74846,3.57742,1.59736,4,/dataweb/user_files/mmunicoy/ifr/FraCm2__MHET/induced_fit_refinement/6_adaptive_pele_simulation/complex_2/output/4/trajectory_6.xtc,1
